"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","PPP","TOT","NATUSD","A","2011",3606.566084,
"IDN","PPP","TOT","NATUSD","A","2012",3674.270252,
"IDN","PPP","TOT","NATUSD","A","2013",3795.437571,
"IDN","PPP","TOT","NATUSD","A","2014",3931.472728,
"IDN","PPP","TOT","NATUSD","A","2015",4044.099352,
"IDN","PPP","TOT","NATUSD","A","2016",4092.200721,
"IDN","PPP","TOT","NATUSD","A","2017",4190.49247,
"IDN","PPP","TOT","NATUSD","A","2018",4245.61314,
"ISR","PPP","TOT","NATUSD","A","1977",0.000772,
"ISR","PPP","TOT","NATUSD","A","1978",0.001126,
"ISR","PPP","TOT","NATUSD","A","1979",0.001838,
"ISR","PPP","TOT","NATUSD","A","1980",0.003799,
"ISR","PPP","TOT","NATUSD","A","1981",0.007797,
"ISR","PPP","TOT","NATUSD","A","1982",0.016687,
"ISR","PPP","TOT","NATUSD","A","1983",0.040131,
"ISR","PPP","TOT","NATUSD","A","1984",0.18777,
"ISR","PPP","TOT","NATUSD","A","1985",0.663508,
"ISR","PPP","TOT","NATUSD","A","1986",0.976654,
"ISR","PPP","TOT","NATUSD","A","1987",1.145412,
"ISR","PPP","TOT","NATUSD","A","1988",1.318426,
"ISR","PPP","TOT","NATUSD","A","1989",1.50597,
"ISR","PPP","TOT","NATUSD","A","1990",1.682906,
"ISR","PPP","TOT","NATUSD","A","1991",1.955539,
"ISR","PPP","TOT","NATUSD","A","1992",2.142514,
"ISR","PPP","TOT","NATUSD","A","1993",2.325038,
"ISR","PPP","TOT","NATUSD","A","1994",2.561844,
"ISR","PPP","TOT","NATUSD","A","1995",2.736798,
"ISR","PPP","TOT","NATUSD","A","1996",2.971706,
"ISR","PPP","TOT","NATUSD","A","1997",3.165433,
"ISR","PPP","TOT","NATUSD","A","1998",3.345787,
"ISR","PPP","TOT","NATUSD","A","1999",3.504641,
"ISR","PPP","TOT","NATUSD","A","2000",3.441532,
"ISR","PPP","TOT","NATUSD","A","2001",3.427436,
"ISR","PPP","TOT","NATUSD","A","2002",3.462676,
"ISR","PPP","TOT","NATUSD","A","2003",3.628385,
"ISR","PPP","TOT","NATUSD","A","2004",3.535373,
"ISR","PPP","TOT","NATUSD","A","2005",3.716937,
"ISR","PPP","TOT","NATUSD","A","2006",3.789247,
"ISR","PPP","TOT","NATUSD","A","2007",3.724979,
"ISR","PPP","TOT","NATUSD","A","2008",3.867205,
"ISR","PPP","TOT","NATUSD","A","2009",3.962948,
"ISR","PPP","TOT","NATUSD","A","2010",3.97626,
"ISR","PPP","TOT","NATUSD","A","2011",3.944763,
"ISR","PPP","TOT","NATUSD","A","2012",3.955358,
"ISR","PPP","TOT","NATUSD","A","2013",3.839566,
"ISR","PPP","TOT","NATUSD","A","2014",3.940387,
"ISR","PPP","TOT","NATUSD","A","2015",3.924124,
"ISR","PPP","TOT","NATUSD","A","2016",3.826053,
"ISR","PPP","TOT","NATUSD","A","2017",3.754754,
"ISR","PPP","TOT","NATUSD","A","2018",3.752088,
"RUS","PPP","TOT","NATUSD","A","1995",1.71517,
"RUS","PPP","TOT","NATUSD","A","1996",2.455975,
"RUS","PPP","TOT","NATUSD","A","1997",2.778421,
"RUS","PPP","TOT","NATUSD","A","1998",3.258399,
"RUS","PPP","TOT","NATUSD","A","1999",5.539641,
"RUS","PPP","TOT","NATUSD","A","2000",7.301404,
"RUS","PPP","TOT","NATUSD","A","2001",8.322817,
"RUS","PPP","TOT","NATUSD","A","2002",9.273504,
"RUS","PPP","TOT","NATUSD","A","2003",9.866787,
"RUS","PPP","TOT","NATUSD","A","2004",11.556843,
"RUS","PPP","TOT","NATUSD","A","2005",12.736131,
"RUS","PPP","TOT","NATUSD","A","2006",12.618288,
"RUS","PPP","TOT","NATUSD","A","2007",13.984503,
"RUS","PPP","TOT","NATUSD","A","2008",14.341196,
"RUS","PPP","TOT","NATUSD","A","2009",14.016913,
"RUS","PPP","TOT","NATUSD","A","2010",15.821142,
"RUS","PPP","TOT","NATUSD","A","2011",17.345572,
"RUS","PPP","TOT","NATUSD","A","2012",18.460624,
"RUS","PPP","TOT","NATUSD","A","2013",19.421265,
"RUS","PPP","TOT","NATUSD","A","2014",21.01471,
"RUS","PPP","TOT","NATUSD","A","2015",23.588315,
"RUS","PPP","TOT","NATUSD","A","2016",24.361176,
"RUS","PPP","TOT","NATUSD","A","2017",24.34203,
"RUS","PPP","TOT","NATUSD","A","2018",25.643372,
"SVN","PPP","TOT","NATUSD","A","1990",0.034778,
"SVN","PPP","TOT","NATUSD","A","1991",0.065574,
"SVN","PPP","TOT","NATUSD","A","1992",0.197581,
"SVN","PPP","TOT","NATUSD","A","1993",0.264574,
"SVN","PPP","TOT","NATUSD","A","1994",0.317559,
"SVN","PPP","TOT","NATUSD","A","1995",0.390053,
"SVN","PPP","TOT","NATUSD","A","1996",0.427457,
"SVN","PPP","TOT","NATUSD","A","1997",0.455932,
"SVN","PPP","TOT","NATUSD","A","1998",0.482508,
"SVN","PPP","TOT","NATUSD","A","1999",0.508506,
"SVN","PPP","TOT","NATUSD","A","2000",0.526505,
"SVN","PPP","TOT","NATUSD","A","2001",0.56003,
"SVN","PPP","TOT","NATUSD","A","2002",0.583286,
"SVN","PPP","TOT","NATUSD","A","2003",0.608565,
"SVN","PPP","TOT","NATUSD","A","2004",0.608383,
"SVN","PPP","TOT","NATUSD","A","2005",0.610135,
"SVN","PPP","TOT","NATUSD","A","2006",0.610317,
"SVN","PPP","TOT","NATUSD","A","2007",0.630975,
"SVN","PPP","TOT","NATUSD","A","2008",0.633789,
"SVN","PPP","TOT","NATUSD","A","2009",0.645342,
"SVN","PPP","TOT","NATUSD","A","2010",0.637951,
"SVN","PPP","TOT","NATUSD","A","2011",0.62397,
"SVN","PPP","TOT","NATUSD","A","2012",0.606793,
"SVN","PPP","TOT","NATUSD","A","2013",0.590407,
"SVN","PPP","TOT","NATUSD","A","2014",0.591238,
"SVN","PPP","TOT","NATUSD","A","2015",0.595138,
"SVN","PPP","TOT","NATUSD","A","2016",0.58893,
"SVN","PPP","TOT","NATUSD","A","2017",0.575578,
"SVN","PPP","TOT","NATUSD","A","2018",0.581671,
"ZAF","PPP","TOT","NATUSD","A","1970",0.274454,
"ZAF","PPP","TOT","NATUSD","A","1971",0.277035,
"ZAF","PPP","TOT","NATUSD","A","1972",0.294821,
"ZAF","PPP","TOT","NATUSD","A","1973",0.330534,
"ZAF","PPP","TOT","NATUSD","A","1974",0.351209,
"ZAF","PPP","TOT","NATUSD","A","1975",0.355117,
"ZAF","PPP","TOT","NATUSD","A","1976",0.370831,
"ZAF","PPP","TOT","NATUSD","A","1977",0.387531,
"ZAF","PPP","TOT","NATUSD","A","1978",0.404427,
"ZAF","PPP","TOT","NATUSD","A","1979",0.429855,
"ZAF","PPP","TOT","NATUSD","A","1980",0.485,
"ZAF","PPP","TOT","NATUSD","A","1981",0.488,
"ZAF","PPP","TOT","NATUSD","A","1982",0.523,
"ZAF","PPP","TOT","NATUSD","A","1983",0.587,
"ZAF","PPP","TOT","NATUSD","A","1984",0.632,
"ZAF","PPP","TOT","NATUSD","A","1985",0.715,
"ZAF","PPP","TOT","NATUSD","A","1986",0.821,
"ZAF","PPP","TOT","NATUSD","A","1987",0.916,
"ZAF","PPP","TOT","NATUSD","A","1988",1.02,
"ZAF","PPP","TOT","NATUSD","A","1989",1.136467,
"ZAF","PPP","TOT","NATUSD","A","1990",1.27008,
"ZAF","PPP","TOT","NATUSD","A","1991",1.421556,
"ZAF","PPP","TOT","NATUSD","A","1992",1.592346,
"ZAF","PPP","TOT","NATUSD","A","1993",1.757248,
"ZAF","PPP","TOT","NATUSD","A","1994",1.884518,
"ZAF","PPP","TOT","NATUSD","A","1995",2.03425,
"ZAF","PPP","TOT","NATUSD","A","1996",2.155578,
"ZAF","PPP","TOT","NATUSD","A","1997",2.287537,
"ZAF","PPP","TOT","NATUSD","A","1998",2.438775,
"ZAF","PPP","TOT","NATUSD","A","1999",2.571885,
"ZAF","PPP","TOT","NATUSD","A","2000",2.737055,
"ZAF","PPP","TOT","NATUSD","A","2001",2.879576,
"ZAF","PPP","TOT","NATUSD","A","2002",3.183187,
"ZAF","PPP","TOT","NATUSD","A","2003",3.301768,
"ZAF","PPP","TOT","NATUSD","A","2004",3.423147,
"ZAF","PPP","TOT","NATUSD","A","2005",3.497151,
"ZAF","PPP","TOT","NATUSD","A","2006",3.605151,
"ZAF","PPP","TOT","NATUSD","A","2007",3.822457,
"ZAF","PPP","TOT","NATUSD","A","2008",4.080004,
"ZAF","PPP","TOT","NATUSD","A","2009",4.35313,
"ZAF","PPP","TOT","NATUSD","A","2010",4.573735,
"ZAF","PPP","TOT","NATUSD","A","2011",4.773938,
"ZAF","PPP","TOT","NATUSD","A","2012",4.935225,
"ZAF","PPP","TOT","NATUSD","A","2013",5.155736,
"ZAF","PPP","TOT","NATUSD","A","2014",5.345785,
"ZAF","PPP","TOT","NATUSD","A","2015",5.559277,
"ZAF","PPP","TOT","NATUSD","A","2016",5.861077,
"ZAF","PPP","TOT","NATUSD","A","2017",6.076257,
"ZAF","PPP","TOT","NATUSD","A","2018",6.123734,
"DEW","PPP","TOT","NATUSD","A","1960",1.242774,
"DEW","PPP","TOT","NATUSD","A","1961",1.288992,
"DEW","PPP","TOT","NATUSD","A","1962",1.309573,
"DEW","PPP","TOT","NATUSD","A","1963",1.330448,
"DEW","PPP","TOT","NATUSD","A","1964",1.346592,
"DEW","PPP","TOT","NATUSD","A","1965",1.358786,
"DEW","PPP","TOT","NATUSD","A","1966",1.358207,
"DEW","PPP","TOT","NATUSD","A","1967",1.340967,
"DEW","PPP","TOT","NATUSD","A","1968",1.308165,
"DEW","PPP","TOT","NATUSD","A","1969",1.295629,
"DEW","PPP","TOT","NATUSD","A","1970",1.303072,
"DEW","PPP","TOT","NATUSD","A","1971",1.334555,
"DEW","PPP","TOT","NATUSD","A","1972",1.337055,
"DEW","PPP","TOT","NATUSD","A","1973",1.347917,
"DEW","PPP","TOT","NATUSD","A","1974",1.326776,
"DEW","PPP","TOT","NATUSD","A","1975",1.28311,
"DEW","PPP","TOT","NATUSD","A","1976",1.256547,
"DEW","PPP","TOT","NATUSD","A","1977",1.219827,
"DEW","PPP","TOT","NATUSD","A","1978",1.18022,
"DEW","PPP","TOT","NATUSD","A","1979",1.136884,
"DEW","PPP","TOT","NATUSD","A","1980",1.099667,
"DEW","PPP","TOT","NATUSD","A","1981",1.04778,
"DEW","PPP","TOT","NATUSD","A","1982",1.031753,
"DEW","PPP","TOT","NATUSD","A","1983",1.02045,
"DEW","PPP","TOT","NATUSD","A","1984",1.005072,
"DEW","PPP","TOT","NATUSD","A","1985",0.994618,
"DEW","PPP","TOT","NATUSD","A","1986",1.004198,
"DEW","PPP","TOT","NATUSD","A","1987",0.991735,
"DEW","PPP","TOT","NATUSD","A","1988",0.974387,
"DEW","PPP","TOT","NATUSD","A","1989",0.96492,
"DEW","PPP","TOT","NATUSD","A","1990",0.962098,
"DEW","PPP","TOT","NATUSD","A","1991",0.959853,
"DEW","PPP","TOT","NATUSD","A","1992",0.989134,
"DEW","PPP","TOT","NATUSD","A","1993",1.004635,
"DEW","PPP","TOT","NATUSD","A","1994",1.008222,
"DEW","PPP","TOT","NATUSD","A","1995",1.007466,
"EU28","PPP","TOT","NATUSD","A","1995",0.842177,
"EU28","PPP","TOT","NATUSD","A","1996",0.852617,
"EU28","PPP","TOT","NATUSD","A","1997",0.863279,
"EU28","PPP","TOT","NATUSD","A","1998",0.864507,
"EU28","PPP","TOT","NATUSD","A","1999",0.872337,
"EU28","PPP","TOT","NATUSD","A","2000",0.876249,
"EU28","PPP","TOT","NATUSD","A","2001",0.868116,
"EU28","PPP","TOT","NATUSD","A","2002",0.858914,
"EU28","PPP","TOT","NATUSD","A","2003",0.848337,
"EU28","PPP","TOT","NATUSD","A","2004",0.846226,
"EU28","PPP","TOT","NATUSD","A","2005",0.849901,
"EU28","PPP","TOT","NATUSD","A","2006",0.827809,
"EU28","PPP","TOT","NATUSD","A","2007",0.824273,
"EU28","PPP","TOT","NATUSD","A","2008",0.790276,
"EU28","PPP","TOT","NATUSD","A","2009",0.760596,
"EU28","PPP","TOT","NATUSD","A","2010",0.765287,
"EU28","PPP","TOT","NATUSD","A","2011",0.754435,
"EU28","PPP","TOT","NATUSD","A","2012",0.755761,
"EU28","PPP","TOT","NATUSD","A","2013",0.734622,
"EU28","PPP","TOT","NATUSD","A","2014",0.73713,
"EU28","PPP","TOT","NATUSD","A","2015",0.751375,
"EU28","PPP","TOT","NATUSD","A","2016",0.72752,
"EU28","PPP","TOT","NATUSD","A","2017",0.706071,
"EU28","PPP","TOT","NATUSD","A","2018",0.708252,
"LVA","PPP","TOT","NATUSD","A","1994",0.243,
"LVA","PPP","TOT","NATUSD","A","1995",0.296514,
"LVA","PPP","TOT","NATUSD","A","1996",0.328444,
"LVA","PPP","TOT","NATUSD","A","1997",0.341921,
"LVA","PPP","TOT","NATUSD","A","1998",0.353092,
"LVA","PPP","TOT","NATUSD","A","1999",0.354315,
"LVA","PPP","TOT","NATUSD","A","2000",0.360805,
"LVA","PPP","TOT","NATUSD","A","2001",0.353282,
"LVA","PPP","TOT","NATUSD","A","2002",0.360954,
"LVA","PPP","TOT","NATUSD","A","2003",0.378645,
"LVA","PPP","TOT","NATUSD","A","2004",0.399699,
"LVA","PPP","TOT","NATUSD","A","2005",0.438594,
"LVA","PPP","TOT","NATUSD","A","2006",0.489396,
"LVA","PPP","TOT","NATUSD","A","2007",0.566352,
"LVA","PPP","TOT","NATUSD","A","2008",0.575541,
"LVA","PPP","TOT","NATUSD","A","2009",0.521023,
"LVA","PPP","TOT","NATUSD","A","2010",0.487045,
"LVA","PPP","TOT","NATUSD","A","2011",0.498504,
"LVA","PPP","TOT","NATUSD","A","2012",0.506202,
"LVA","PPP","TOT","NATUSD","A","2013",0.499272,
"LVA","PPP","TOT","NATUSD","A","2014",0.497561,
"LVA","PPP","TOT","NATUSD","A","2015",0.497436,
"LVA","PPP","TOT","NATUSD","A","2016",0.494481,
"LVA","PPP","TOT","NATUSD","A","2017",0.490739,
"LVA","PPP","TOT","NATUSD","A","2018",0.499301,
"LTU","PPP","TOT","NATUSD","A","1995",0.361161,
"LTU","PPP","TOT","NATUSD","A","1996",0.422792,
"LTU","PPP","TOT","NATUSD","A","1997",0.463853,
"LTU","PPP","TOT","NATUSD","A","1998",0.472608,
"LTU","PPP","TOT","NATUSD","A","1999",0.461163,
"LTU","PPP","TOT","NATUSD","A","2000",0.451661,
"LTU","PPP","TOT","NATUSD","A","2001",0.432697,
"LTU","PPP","TOT","NATUSD","A","2002",0.42073,
"LTU","PPP","TOT","NATUSD","A","2003",0.404438,
"LTU","PPP","TOT","NATUSD","A","2004",0.414417,
"LTU","PPP","TOT","NATUSD","A","2005",0.435163,
"LTU","PPP","TOT","NATUSD","A","2006",0.446713,
"LTU","PPP","TOT","NATUSD","A","2007",0.470649,
"LTU","PPP","TOT","NATUSD","A","2008",0.492828,
"LTU","PPP","TOT","NATUSD","A","2009",0.469297,
"LTU","PPP","TOT","NATUSD","A","2010",0.450413,
"LTU","PPP","TOT","NATUSD","A","2011",0.451919,
"LTU","PPP","TOT","NATUSD","A","2012",0.452657,
"LTU","PPP","TOT","NATUSD","A","2013",0.443348,
"LTU","PPP","TOT","NATUSD","A","2014",0.442623,
"LTU","PPP","TOT","NATUSD","A","2015",0.445738,
"LTU","PPP","TOT","NATUSD","A","2016",0.447022,
"LTU","PPP","TOT","NATUSD","A","2017",0.448588,
"LTU","PPP","TOT","NATUSD","A","2018",0.457582,
"SAU","PPP","TOT","NATUSD","A","1990",0.983247,
"SAU","PPP","TOT","NATUSD","A","1991",0.930044,
"SAU","PPP","TOT","NATUSD","A","1992",0.906619,
"SAU","PPP","TOT","NATUSD","A","1993",0.870811,
"SAU","PPP","TOT","NATUSD","A","1994",0.862001,
"SAU","PPP","TOT","NATUSD","A","1995",0.893519,
"SAU","PPP","TOT","NATUSD","A","1996",0.946321,
"SAU","PPP","TOT","NATUSD","A","1997",0.962586,
"SAU","PPP","TOT","NATUSD","A","1998",0.819568,
"SAU","PPP","TOT","NATUSD","A","1999",0.924167,
"SAU","PPP","TOT","NATUSD","A","2000",1.002531,
"SAU","PPP","TOT","NATUSD","A","2001",0.964053,
"SAU","PPP","TOT","NATUSD","A","2002",1.006037,
"SAU","PPP","TOT","NATUSD","A","2003",1.009218,
"SAU","PPP","TOT","NATUSD","A","2004",1.090807,
"SAU","PPP","TOT","NATUSD","A","2005",1.269745,
"SAU","PPP","TOT","NATUSD","A","2006",1.374458,
"SAU","PPP","TOT","NATUSD","A","2007",1.451762,
"SAU","PPP","TOT","NATUSD","A","2008",1.675706,
"SAU","PPP","TOT","NATUSD","A","2009",1.401753,
"SAU","PPP","TOT","NATUSD","A","2010",1.622911,
"SAU","PPP","TOT","NATUSD","A","2011",1.837011,
"SAU","PPP","TOT","NATUSD","A","2012",1.876216,
"SAU","PPP","TOT","NATUSD","A","2013",1.823938,
"SAU","PPP","TOT","NATUSD","A","2014",1.751108,
"SAU","PPP","TOT","NATUSD","A","2015",1.439412,
"SAU","PPP","TOT","NATUSD","A","2016",1.377981,
"SAU","PPP","TOT","NATUSD","A","2017",1.445887,
"SAU","PPP","TOT","NATUSD","A","2018",1.577274,
"EA19","PPP","TOT","NATUSD","A","1995",0.887065,
"EA19","PPP","TOT","NATUSD","A","1996",0.894549,
"EA19","PPP","TOT","NATUSD","A","1997",0.877963,
"EA19","PPP","TOT","NATUSD","A","1998",0.870273,
"EA19","PPP","TOT","NATUSD","A","1999",0.874274,
"EA19","PPP","TOT","NATUSD","A","2000",0.863713,
"EA19","PPP","TOT","NATUSD","A","2001",0.860384,
"EA19","PPP","TOT","NATUSD","A","2002",0.852125,
"EA19","PPP","TOT","NATUSD","A","2003",0.858865,
"EA19","PPP","TOT","NATUSD","A","2004",0.856812,
"EA19","PPP","TOT","NATUSD","A","2005",0.852723,
"EA19","PPP","TOT","NATUSD","A","2006",0.827189,
"EA19","PPP","TOT","NATUSD","A","2007",0.820974,
"EA19","PPP","TOT","NATUSD","A","2008",0.806152,
"EA19","PPP","TOT","NATUSD","A","2009",0.794815,
"EA19","PPP","TOT","NATUSD","A","2010",0.79299,
"EA19","PPP","TOT","NATUSD","A","2011",0.780418,
"EA19","PPP","TOT","NATUSD","A","2012",0.77411,
"EA19","PPP","TOT","NATUSD","A","2013",0.755508,
"EA19","PPP","TOT","NATUSD","A","2014",0.751931,
"EA19","PPP","TOT","NATUSD","A","2015",0.755019,
"EA19","PPP","TOT","NATUSD","A","2016",0.743474,
"EA19","PPP","TOT","NATUSD","A","2017",0.728101,
"EA19","PPP","TOT","NATUSD","A","2018",0.732035,
"ARG","PPP","TOT","NATUSD","A","1990",0.315,
"ARG","PPP","TOT","NATUSD","A","1991",0.724,
"ARG","PPP","TOT","NATUSD","A","1992",0.805,
"ARG","PPP","TOT","NATUSD","A","1993",0.772,
"ARG","PPP","TOT","NATUSD","A","1994",0.778,
"ARG","PPP","TOT","NATUSD","A","1995",0.786,
"ARG","PPP","TOT","NATUSD","A","1996",0.771,
"ARG","PPP","TOT","NATUSD","A","1997",0.755,
"ARG","PPP","TOT","NATUSD","A","1998",0.734,
"ARG","PPP","TOT","NATUSD","A","1999",0.71,
"ARG","PPP","TOT","NATUSD","A","2000",0.702,
"ARG","PPP","TOT","NATUSD","A","2001",0.68,
"ARG","PPP","TOT","NATUSD","A","2002",0.87,
"ARG","PPP","TOT","NATUSD","A","2003",0.946,
"ARG","PPP","TOT","NATUSD","A","2004",1.006,
"ARG","PPP","TOT","NATUSD","A","2005",1.076,
"ARG","PPP","TOT","NATUSD","A","2006",1.188453,
"ARG","PPP","TOT","NATUSD","A","2007",1.330595,
"ARG","PPP","TOT","NATUSD","A","2008",1.607379,
"ARG","PPP","TOT","NATUSD","A","2009",1.840578,
"ARG","PPP","TOT","NATUSD","A","2010",2.198683,
"ARG","PPP","TOT","NATUSD","A","2011",2.664829,
"ARG","PPP","TOT","NATUSD","A","2012",3.200527,
"ARG","PPP","TOT","NATUSD","A","2013",3.903966,
"ARG","PPP","TOT","NATUSD","A","2014",5.380045,
"ARG","PPP","TOT","NATUSD","A","2015",6.737002,
"ARG","PPP","TOT","NATUSD","A","2016",9.317956,
"ARG","PPP","TOT","NATUSD","A","2017",11.473536,
"ARG","PPP","TOT","NATUSD","A","2018",15.714044,
"CRI","PPP","TOT","NATUSD","A","1990",43.49203,
"CRI","PPP","TOT","NATUSD","A","1991",53.144941,
"CRI","PPP","TOT","NATUSD","A","1992",62.192466,
"CRI","PPP","TOT","NATUSD","A","1993",67.051022,
"CRI","PPP","TOT","NATUSD","A","1994",75.933888,
"CRI","PPP","TOT","NATUSD","A","1995",90.165033,
"CRI","PPP","TOT","NATUSD","A","1996",102.05937,
"CRI","PPP","TOT","NATUSD","A","1997",114.99758,
"CRI","PPP","TOT","NATUSD","A","1998",127.583915,
"CRI","PPP","TOT","NATUSD","A","1999",139.987512,
"CRI","PPP","TOT","NATUSD","A","2000",149.901359,
"CRI","PPP","TOT","NATUSD","A","2001",160.864334,
"CRI","PPP","TOT","NATUSD","A","2002",174.055206,
"CRI","PPP","TOT","NATUSD","A","2003",188.950559,
"CRI","PPP","TOT","NATUSD","A","2004",208.620144,
"CRI","PPP","TOT","NATUSD","A","2005",228.600303,
"CRI","PPP","TOT","NATUSD","A","2006",250.701835,
"CRI","PPP","TOT","NATUSD","A","2007",269.930219,
"CRI","PPP","TOT","NATUSD","A","2008",294.963976,
"CRI","PPP","TOT","NATUSD","A","2009",321.50931,
"CRI","PPP","TOT","NATUSD","A","2010",338.500809,
"CRI","PPP","TOT","NATUSD","A","2011",346.738298,
"CRI","PPP","TOT","NATUSD","A","2012",355.297024,
"CRI","PPP","TOT","NATUSD","A","2013",363.682463,
"CRI","PPP","TOT","NATUSD","A","2014",377.983569,
"CRI","PPP","TOT","NATUSD","A","2015",388.051528,
"CRI","PPP","TOT","NATUSD","A","2016",390.019563,
"CRI","PPP","TOT","NATUSD","A","2017",390.705341,
"CRI","PPP","TOT","NATUSD","A","2018",391.132956,
"BGR","PPP","TOT","NATUSD","A","1995",0.01963,
"BGR","PPP","TOT","NATUSD","A","1996",0.038235,
"BGR","PPP","TOT","NATUSD","A","1997",0.398226,
"BGR","PPP","TOT","NATUSD","A","1998",0.518754,
"BGR","PPP","TOT","NATUSD","A","1999",0.525167,
"BGR","PPP","TOT","NATUSD","A","2000",0.535958,
"BGR","PPP","TOT","NATUSD","A","2001",0.55573,
"BGR","PPP","TOT","NATUSD","A","2002",0.558291,
"BGR","PPP","TOT","NATUSD","A","2003",0.560446,
"BGR","PPP","TOT","NATUSD","A","2004",0.580778,
"BGR","PPP","TOT","NATUSD","A","2005",0.596502,
"BGR","PPP","TOT","NATUSD","A","2006",0.618867,
"BGR","PPP","TOT","NATUSD","A","2007",0.657064,
"BGR","PPP","TOT","NATUSD","A","2008",0.67768,
"BGR","PPP","TOT","NATUSD","A","2009",0.693056,
"BGR","PPP","TOT","NATUSD","A","2010",0.676994,
"BGR","PPP","TOT","NATUSD","A","2011",0.701073,
"BGR","PPP","TOT","NATUSD","A","2012",0.692816,
"BGR","PPP","TOT","NATUSD","A","2013",0.680008,
"BGR","PPP","TOT","NATUSD","A","2014",0.661231,
"BGR","PPP","TOT","NATUSD","A","2015",0.678518,
"BGR","PPP","TOT","NATUSD","A","2016",0.677218,
"BGR","PPP","TOT","NATUSD","A","2017",0.681667,
"BGR","PPP","TOT","NATUSD","A","2018",0.699653,
"HRV","PPP","TOT","NATUSD","A","1995",3.188103,
"HRV","PPP","TOT","NATUSD","A","1996",3.255437,
"HRV","PPP","TOT","NATUSD","A","1997",3.424255,
"HRV","PPP","TOT","NATUSD","A","1998",3.654211,
"HRV","PPP","TOT","NATUSD","A","1999",3.746356,
"HRV","PPP","TOT","NATUSD","A","2000",3.786475,
"HRV","PPP","TOT","NATUSD","A","2001",3.872241,
"HRV","PPP","TOT","NATUSD","A","2002",3.879362,
"HRV","PPP","TOT","NATUSD","A","2003",3.988416,
"HRV","PPP","TOT","NATUSD","A","2004",4.011738,
"HRV","PPP","TOT","NATUSD","A","2005",4.093508,
"HRV","PPP","TOT","NATUSD","A","2006",3.918144,
"HRV","PPP","TOT","NATUSD","A","2007",3.869245,
"HRV","PPP","TOT","NATUSD","A","2008",3.872406,
"HRV","PPP","TOT","NATUSD","A","2009",3.841779,
"HRV","PPP","TOT","NATUSD","A","2010",3.873835,
"HRV","PPP","TOT","NATUSD","A","2011",3.752628,
"HRV","PPP","TOT","NATUSD","A","2012",3.664139,
"HRV","PPP","TOT","NATUSD","A","2013",3.57512,
"HRV","PPP","TOT","NATUSD","A","2014",3.543492,
"HRV","PPP","TOT","NATUSD","A","2015",3.511437,
"HRV","PPP","TOT","NATUSD","A","2016",3.432023,
"HRV","PPP","TOT","NATUSD","A","2017",3.371315,
"HRV","PPP","TOT","NATUSD","A","2018",3.394434,
"CYP","PPP","TOT","NATUSD","A","1995",0.691116,
"CYP","PPP","TOT","NATUSD","A","1996",0.697555,
"CYP","PPP","TOT","NATUSD","A","1997",0.702154,
"CYP","PPP","TOT","NATUSD","A","1998",0.711255,
"CYP","PPP","TOT","NATUSD","A","1999",0.720752,
"CYP","PPP","TOT","NATUSD","A","2000",0.717001,
"CYP","PPP","TOT","NATUSD","A","2001",0.711542,
"CYP","PPP","TOT","NATUSD","A","2002",0.710509,
"CYP","PPP","TOT","NATUSD","A","2003",0.737342,
"CYP","PPP","TOT","NATUSD","A","2004",0.734309,
"CYP","PPP","TOT","NATUSD","A","2005",0.722892,
"CYP","PPP","TOT","NATUSD","A","2006",0.710569,
"CYP","PPP","TOT","NATUSD","A","2007",0.694902,
"CYP","PPP","TOT","NATUSD","A","2008",0.693818,
"CYP","PPP","TOT","NATUSD","A","2009",0.681941,
"CYP","PPP","TOT","NATUSD","A","2010",0.700197,
"CYP","PPP","TOT","NATUSD","A","2011",0.698621,
"CYP","PPP","TOT","NATUSD","A","2012",0.706852,
"CYP","PPP","TOT","NATUSD","A","2013",0.687317,
"CYP","PPP","TOT","NATUSD","A","2014",0.679712,
"CYP","PPP","TOT","NATUSD","A","2015",0.662962,
"CYP","PPP","TOT","NATUSD","A","2016",0.644648,
"CYP","PPP","TOT","NATUSD","A","2017",0.632269,
"CYP","PPP","TOT","NATUSD","A","2018",0.630805,
"MLT","PPP","TOT","NATUSD","A","1995",0.580331,
"MLT","PPP","TOT","NATUSD","A","1996",0.576991,
"MLT","PPP","TOT","NATUSD","A","1997",0.575221,
"MLT","PPP","TOT","NATUSD","A","1998",0.58072,
"MLT","PPP","TOT","NATUSD","A","1999",0.583359,
"MLT","PPP","TOT","NATUSD","A","2000",0.579975,
"MLT","PPP","TOT","NATUSD","A","2001",0.588859,
"MLT","PPP","TOT","NATUSD","A","2002",0.581838,
"MLT","PPP","TOT","NATUSD","A","2003",0.574532,
"MLT","PPP","TOT","NATUSD","A","2004",0.566773,
"MLT","PPP","TOT","NATUSD","A","2005",0.572731,
"MLT","PPP","TOT","NATUSD","A","2006",0.572207,
"MLT","PPP","TOT","NATUSD","A","2007",0.568656,
"MLT","PPP","TOT","NATUSD","A","2008",0.571553,
"MLT","PPP","TOT","NATUSD","A","2009",0.569338,
"MLT","PPP","TOT","NATUSD","A","2010",0.572525,
"MLT","PPP","TOT","NATUSD","A","2011",0.574148,
"MLT","PPP","TOT","NATUSD","A","2012",0.579729,
"MLT","PPP","TOT","NATUSD","A","2013",0.577478,
